text,polarity
«бЁ—«ћ н‘д ећжг »Ў—нёе ё–—е Џбм « Ќ«ѕ гд ќ» жн ЌѕЋ Џд «бЏѕ«бе ж н»—— «бЏд’—не Ёбжб «я‘д н« ѕж—н,-1
«бЏн«б «б«ќж«дћне «б”Ёбе Џ«гбнд гжбѕ б”н«ѕе «бг‘н— «б”н”м Ём Ќбж«д »«бЎ»бе ж«б’«ћ« ,-1
бг« «Џ—Ё «д гЌгѕ —г÷«д Џ«гб г”б”б Ён —г÷«д «бћ«н «”ге «»д Ќб«б «г«б гнд «ббн н»∆е «»д яб»,-1
Ё÷бж« н»——ж« »гЏ«нн— »н∆не ’«—ге б«” ќѕ«г «бЁЌг Ён г’«дЏ «б«”гд  жЁн «б«ќ— ”гЌж« »«” ќѕ«г «бЁЌг »ѕжд гж«Ёёе «б»н∆е «жёЁж« «бЁЌг,-1
«д ў—  Ём «б Џбнё Џбм гё«б Ёегм ежнѕм Ќ м ё—«Ѕе «бћ“Ѕ «бЋ«дм «б–м д‘— «бнжг жбб«”Ё г« Ўб»е ежнѕм б« нћ—ƒ «м «дёб«»н Џбм Ўб»е,-1
«дќ÷Џ бб«—е«» е–« бн” Ќб,-1
«»ж «бЁ жЌ Ём «бѕжнёе я«д   Ќягд« Џ’«»е бг д— гЋнб« бе« Ём «б «—нќ »ж«»е «б‘—жё,-1
ќ«г” г—е Ёне »н«д «ѕ«де «ж «” дя«— «ж  Џ“не ’ѕ— Џд «б«ќж«д Ёнгд г«  «ж «ќ ЎЁ «ж Џ–» гд «бћдѕ ж«бЏг«б ж«б«е«бн џн—«б«ќж«дћ,-1
Ёж‘н« гжЁ »дн ѕе»н янбж ѕёнё «»н÷  Ќ  «бЏнднд н««ўбге ”,-1
Ќ«÷— Ќд”я  ж г‘ Ќдё—»бе »дёѕ «ж ”ќ—не Џ‘«д еж «б«џб»неЌ«яжд «гЏе ж «г‘н гЏ «б—«нће Ќ«÷—,-1
»«»« «б«“е— ж‘нќ «бядн”е ѕЏ«г «д бЏ’«»е «б«дёб«»  —“м «бЁ «жм Џбн ћгЏе Ќ«÷— ѕ«∆г« бЏ»ж« Џбн «бџ—» бя–»е Ќ—ё «бяд«∆” ж«÷Ўе«ѕ «б«ё»«Ў,-1
«Џ ’«г Џг«б »б« днжг ѕ«ќб гнд«Ѕ «б”ќде Ќ«гне« Ќ—гне« «бћн“е,-1
ябе я« » Ё «б Ћ«джне Џ«ге Ћ«джне Џ«ге »ён  гж÷е,-1
Ќ“д «г я—е,-1
Џдѕд« «бё÷«Ѕ «бж«ёЁ жеж «бгЌ«г«е ж«бё÷«Ѕ «бћ«б” жеж «бё÷«е ж«бЏѕб «бд«∆г « ћб«б Џ«г—,-1
«бЁ—ё »нд «бѕ«Џне «бѕнжЋ ж«б‘—‘жЌе ќ«б н Ё—д”« «д ќ«б н Ё—д”«  «»  жбг няд бе« «бЌў »«бЏгб Ён  ёѕнг «б»—«гћ «бѕндне,-1
«ббн »нёжб «б Ќ—‘ дё’ ѕнд Ён «ж—ж»« гЏўг «бд ” г‘ г ѕнднд ѕе дё’ «ќб«ё ж «ббн нёжбя Ќ—г«д я н— гд «бг Ќ—‘нд г ћж“нд,-1
«б«ѕ«Ѕ «бгќ“н б»Џ÷ «б‘ќ’н«  «б н яд« д”гне« г” ёбе нЋ»  «д яб г« Ён «б«г— «де« бг  «ќ– Ё—’ е« Ён «бдЁ«ё бг»«—я б«д яб «бя—«”н я«д  гЌћж“е,-1
 бя «б«н«г бг« яд« дд ёѕ «б«ќж«д нёжбж« г‘ жё е  џбЎжд« ѕбжё н дќб’ гд «бЏ”я— ж »Џѕнд «Џгбж« «ббн «д ж« Џ«н“нде енне ѕдн«,-1
«”Ё н« —н” —џг «д г«∆н бб«ќж«д «б« «ддн «»д Ћж—е «бЌ—не б–бя «—Ё÷ «б”бЎ«  «бгЎбёе бб—∆н” гег« я«д  «б”»» ж«н я«д  «бгѕе,-1
Џгбне «б«Џ ё«б«  «бг” г—е б—гж“ —Ё÷ «б«дёб«» еѕЁе« «б—∆н”н г”«жге еƒб«Ѕ Џбм Ќ—н ег гё«»б «б д«“б Џд Ќ—не ‘Џ» бяд «ббе Ћ»,-1
я«г ж«Ќѕ ед« Ёег «дн ё«’ѕ «ёжб «дд« Ќнж«д«  Ён “—н»е г‘ «д ѕе б”«д Ќ«б «ббн »нёжбж« «д Ќёжё «б«д”«д ”бЏе џ—»не г—«— Ў«ЁЌ,-1
«б«”ж«дн «д «бћ—«∆г «б м н— я»е« «б«ќж«д «бг”бгжд   “«нѕ яб нжг ж»«б—џг гд »‘«Џ е« Ёен  я‘Ё Ќёнёе «б«ќж«д «б н,-1
«Џ ёѕ «дя бж гё дЏ »«бяб«г ѕе н»ём ѕн г‘ябе гд дЁ” «бджЏ бж «д г гб«ннд н»ём —жЌж« «Џгбж« Џ’н«д гѕдн ж—нд«,-1
я«∆д »жбн”н «”ге бж«Ѕ Ќгѕм »ќн  Џб«ё е »«б«д”«дне ж«бя—«ге “м Џб«ё е »—»е «б« днд гёЎжЏнд,-1
«бгд«ќ гЏ«д«е   ж«’б —џг «бгЌ«жб« ,-1
«Ќд« яѕе г‘ »д ‘Ў— џн— Џбн »Џ÷нд« «бг’—ннд,-1
еб «бЁ—Ќ Ќ—«г я«д «бќЎ« «б«жб б“гб«Ѕд« «б«дё«–ннд ж«Џб«гег еж «г д«Џег Џд «бг”«еге Ём «дё«– ж Ќ—н— ћджѕд« гд,-1
н« бе гд Џ«бг г“—н  жн  »ќЎя,-1
 »«« бя н«« г«—я ж«ќн— «” ЎЏ   џнн— «”гн ѕЏж« яг «’ѕё«∆н ян « гяд гд «” —ћ«Џ «”гн «б«жб,-1
ябг« я—— Ќ“» «бдж— «ЁЏ«бе «бж÷нЏе ябг«  –я—  «бЁЏбе «бЌён—е бггЋбег «б»—бг«дм «б»бянгм,-1
г’— ќ”—  «—ж«Ќ «»д«∆е« «б н б«  Џж÷ »г«б «б”Џжѕне «ж«б«г«—« ,-1
«б»д«  «ббм »нёжбж «бЁ«ў ќ«—ће ѕжб ќ’«—е Ёнег н ”гж« »д«  «’б«,-1
гбн«—«  «б«дёб«» бб«Џб«г «б«гн—ям бд  Ќ”д ’ж— е нѕЁЏжд ббџ—»«Ѕ гд «ћб Џгб Ќ—«г жнѕЁЏжд ‘Џ»ег «бм «бћжЏ ж«беж«д,-1
»’ н« ”нѕн «д« ÷ѕ Ё÷ «н «Џ ’«г »«бёже ж«Џбд  ѕе »Џѕ «бЌ—” «бћгеж—н ж«н÷« џбё «бгЌЎ«  жбяд е–« бд нћЏбдн «ѕЏг ЎЁ«”е ён«ѕ«  Ё«‘бе,-1
«г«г г”ћѕ ”нѕн ћ«»— ЎбЏ Џбн «бгд»— ж «” ё«б ж ё«б «б«жё«Ё Џ«н“«дн »«бЏ«Ёне «жће «бд«” б «ннѕ ё—«—«  «б—∆н” Ён «бќЎ»е,-1
«б«”ж«дн «бѕг ”жЁ нЏбё »нѕ яб гд н‘ —я Ён е–е «б«д ќ«»«  «б»«Ўбе Ёбдё«ЎЏ «б«д ќ«»«  ждд÷г «бм,-1
Ћг«д џ«—«  »«бЎ«∆—«  б «бдў«г Џбм гѕнде ѕжге жќг”е Џ‘— Џбм «бгбнЌе Ён «бџжЎе «б‘—ёне д”«б «ббе «д н—ѕ янѕег Ён дЌ—ег ж«д,-1
жЌѕ д« «б н «Ё”ѕ е« »«ќб«Ёя «бг” г— бжЏжѕя ж«б«Џб«д џн— «бѕ” ж—н «б–н ё”г «бг’—ннд ёж д« Ён жЌѕ д« «б—∆н”,-1
гд яЋ— «б ЌбЎг «ббн н”—н »ѕг «бяжн н Ќ м «–« ‘«Ё ”н«—е гя ж» Џбне« г« ‘«Ѕ «ббе б«“г нёжб ‘ѕЏже Џдѕя Ё—«—н Џ«ѕ,-1
жяг« «ѕќб «бгћб” «бЏ”я—м дЁ”е ѕ«∆—е «б‘»е«  Ё«д «ббћде ёѕ ж÷Џ  дЁ”е« »е–« «бё—«— Ём г—гм «б”е«г «ббћде ж«бгћб” жће«д бЏгбе ж«Ќѕе,-1
Ќ«гне« Ќ—«гне«,-1
жбн жбн «бЏеѕ гЏ«бн ж“н— «бж“«— нд Џ‘д« ж‘Ёд«,-1
бд   ёѕг г’— Ў«бг« »ён  Ёне« «»ж«ё бб ѕбн” гЋб еняб жЎ«бг« »ён  Ёне« «–«д  ” гЏ бе жЏёжб  д»е— »е ж» ќ«—нЁе жЌя«н« е,-1
Ў«бг« «д  г’ѕё «д «бѕ«ќбне я«д  » џЎн Ќг«ѕе г‘ » Џ—не жб«  ”Ќбе «д« яг«д е«’ѕё «дяж » »Џ ж д«”  џ ’» «б»д«  Ён «б Ќ—н— ж ё б «бд«” Ён яб Ќ е,-1
«Ќѕ ÷Ќ«н« «б«ќж«д «’«»же »—’«’е Ён ёѕге Ћг Џ–»же »»‘«Џе ѕ«ќб «бћ«гЏ еж «Ќгѕ Ћ«»  Џ÷ж «»—нб жеж нЏ«бћ «б«д Ён г” ‘Ём «б» —жб »«б«”ядѕ—не,-1
 ѕЏжд ббѕнд ж д‘—жд «б«я«–н» бг «яд «»ѕ« Џ÷ж« »«бжЎдн «д г   «ћ—жд »«бѕнд,-1
гдЏ ”г« «бг’—н гд «бџд«Ѕ »г’— б Ќ—н÷е« Џбм «бЁћж— «б”Џжѕне «б—н«÷ «бѕг«г «бё’нг  »жя ћѕе «бёЎнЁ «бЏж«гне,-1
Ён гж«ћее дў«г «бгб«бн «бгћ—г Ё«бЌб «бжЌнѕ еж «б’гжѕ ж«бд÷«б ÷ѕ џ«’»н Ќё ”н«ѕе «б‘Џ» ж«бЏг«б ж«бя«ѕЌнд Џнѕ «бЏг«б «н,-1
 Ёжж џ“е  Ќ  «бё’Ё,-1
г÷гжд ябге «б—∆н” «б«” Џб«Ѕ Џбм «бгЎ«б» «б‘Џ»не ж«бѕЁ«Џ Џд «б«ќЎ«Ѕ Џж÷« Џд «б —«ћЏ Џде« ж »—н— ЏдЁ ћг«Џ е жѕЏже Ќж«— ‘ябне бя «ббе н« г’—,-1
ѕ—«г« —г÷«д «бг’—не «бя»«—не «бя»н—,-1
ж «бя«∆д «беб«гн «бгЏ—÷ «ббн я«д гёжг «бѕдн« Џбм Ќяжге е‘«г ёдѕнб ж ”«я  Џбм Ќяжге гЌб» —г“ «бЌ“» «бжЎдн Ќ—«гне «бѕЏг,-1
Џг—н г« яд  « ќнб «дн е Ќ«ж— гЏ ё бе «ж г ж—Ўнд Ён ё бн »Џ,-1
»«бд”»е бб»д«  «бм бг« » — »Ў г«» ябг‘ жб«ѕ ѕ« гЌд ’Ќ »’ж  Џг— гћѕм яЁ«не гЌд »ён,-1
Џ«—Ёнд нЏдн «не ббЏѕ«бе жћже яЋн—е нЏдн ябе г«‘н,-1
џн«» «бЏѕб Ём жЎдм н»‘— »«дЁћ«— џ÷» »—я«дм ‘Џ»м н”ёЎ Ќяг «бЏ”я— «бѕ«ќбне »бЎћне «д ќ»ж« «бЏ—’,-1
б« «гб Ём ѕжбе  ѕќб Ём Ќ—» гЏ «Џѕ«∆е« б Ќ—н— «—÷е« гдег  жн  я«дя д«‘Ў «н«г Ќ—» «я ж»—,-1
яб «бѕ”« н— «бг«÷не ”ёЎ  б«де« бг  яд жЁё «—«ѕе гћ гЏне «б”«ѕе «бгЌ —гжд,-1
«бгнѕ«д гЁ н «бѕг «б«дёб«»н ’ѕё Џбм «Џѕ«г гд  г «Ќ«бе «ж—«ёег «бне,-1
«–« Џ«—÷  «бг—‘ѕ Ё«д  Џдѕ «б«ќж«д Ёбжб «ж Џбг«дн Џѕж ббѕнд «б« нгяд «д няжд «б«д”«д г”бг« жЋж—н« жжЎдн« жгЏ«—÷« бё—«—«  «бг—‘ѕ ггяд,-1
 »ём »ћѕ Ён яжя» «бё—жѕ «–« «Ё я—  «д ‘Џ»н я  “нѕ »гг«—”е «б ”жнЁ ж«бёгЏ ж«б ѕбн” ж«бдЁ«ё б »ћнб ж »—н— ѕня « ж—не Ёће,-1
б« н” ЎнЏ «д нћ“г «Ќѕ гѕм  Џ» «бЌг«— ”жм «бЌг«— дЁ”е б–бя «—ћж «б«  яжд г «яѕ гд яб«гя,-1
еб е–е ен «бѕнгё—«Ўне еб ж“Џ  «н÷« «гж«б Џбм Ўб«» ћ«гЏе «бднб ж«бён«ѕ«  «бдё«»не б“Џ“Џе «б«” ё—«— еб »«б«гд ж«бёгЏ ”д Џ«гб гЏ «б«Ќ ћ«ћ« ,-1
«б бнЁ“нжд нЏ—÷ гн«ѕнд ќ«бне «џбёе« «бћн‘ жн —я «—»Џнд гбнжд« »б«  џЎне ѕ—не ‘—Ё «бѕнд Ёнд гў«е—«  «б‘Џ» «еже,-1
 Џ—Ёж« «б÷«»Ў «ббм ё»÷ Џбм енЋг гЌгѕнд д“бе бне жЁ ‘е Џ‘«д –ж бЌне ж ‘Џ— Ўж«б ж я » яѕе Ё «бгЌ÷— ж « я”Ё‘ Џбм ѕге,-1
«ббе ж’Ё «б»д«  » д«ё’«  Џёб ж ѕнд ж «ЏЎм «б—«ћб «бџ÷» ж «бЏ’»не ж Ўб» гдег няждж ‘Џж» ж ё»«∆б ее «бн —«нЌ Ќёж «б“бге ен Ќгб я н—,-1
ж “н г« «б«ќж«д ж «б”бЁннд «Џ »—ждн Џѕж бб«”б«г я н— гд «б«Џб«гннд «ббн жёЁж« гЏ«н« Ќнёб»ж« Џбн« ё—н» ћѕ« «бЁ«‘не б« ѕнд бе«,-1
«бЌгбе «б‘Џ»не бгя«ЁЌе «б«Ёж—е,-1
ё«бж« «б”н«”е гебяе »‘яб Џ«г ж»Ќж—е« н«»дн ќ‘де г‘ —н‘ дЏ«г џж’ Ёне«  бём «бџ—ё«днд ябег ‘«нбнд џд«нг ж«бќЁнЁ «ббн Џ«г ’б«Ќ ћ«енд,-1
«б«Џѕ«г б ’џ«— «бќд«“н— »ѕнЏ «бг—‘ѕ «б«ќж«д «бгдн« г’— «б”н”н,-1
«бЎ—нёе «бжЌнѕе б Џ»—я «гя Ён« «дж  Ќян« Џ«бж« ” «» Џ‘д« ж‘Ёд«,-1
Ў» бг« нџбж« «б»д“нд ж «бяе—»«Ѕ ж «бџ«“ Ќн” Џгбж« «бЁЌг »—÷е Ём  жбнѕ «бЎ«ёе б« бџб«Ѕ «бгЏ”б,-1
Џ“н“н «бг Ў—Ё ё»б «д  ” ќѕг  Џ»н— «”ѕ Ён ж’Ё ‘нќя Ёя— ёбнб« Ён г‘«Џ— «б”нѕе ж«бѕ е,-1
«ббег «д ёг где «д ёг гд яб гд Ё—Ќ »ѕг«Ѕ «бг”бгнд ж«ббе бдёЁ нжг «бён«ге бдЌ«”»я «ббег Ќ”—я Џбм «»д«Ѕя,-1
Џ«ѕн «бѕя ж—е  ћн г «ќ—е ЋбЋ ”«Џе »” гж Џ«ѕн «бЎ«б»е   «ќ— ѕё«нё Џ‘д« ж‘Ёд«,-1
 ќнб «дя   ‘«ћ— Ён «б‘«—Џ «д   ÷—» ќ’гя жеж н÷—»я Ћг нўе— ‘ќ’ бям нЁ—ё »ндяг« бядя  я ‘Ё «де нг”яя бнгяд ќ’гя гдя е–« г« нЌѕЋ Ён г’— «б«д,-1
«бќ«“жё «б«”»—Ўм,-1
ггяд —∆н” б”е ћ«н» гд «б«’ж«  Ён «б«Џ«ѕе ÷ѕ Ёб Џбне »б«џ«  ггяд Ёћ«е нб«ён гд дЁ” «б‘Џ» гƒнѕнд бѕня « ж—н е,-1
Ћ«— ”нѕ »б«б жџн—е ”нб«Ќёёя «не« «б«Ё«ё »—е«гм ‘нжќ «б”б«Ўнд  ћ«— ѕнд,-1
ё—«— ж“н— «бЋё«Ёе нќ«бЁ ё—«— «б« Ќ«ѕ «бѕжбн ббгд ћнд ж«б”ндг«∆ннд Ён ‘«д Џѕг «”д«ѕ  дўнг ге—ћ«д «бё«е—е бѕя ж— нж”Ё ‘—нЁ —“ё «ббе,-1
нжг «бжЁ«Ѕ бб—∆н” гнд жЁ«Ѕ ѕн г‘ ж«ќѕ »«бн,-1
«б«ќ н«—«  г‘ Џ«ћ»«дм,-1
«Ћ»    ћ«—» Џбгне «д г÷гжд« я«б–н нёѕге —«г“ ћб«б нЁ”ѕ «б«ЎЁ«б ж ндќЁ÷ »г” жм –я«∆ег ж бе–«  гдЏе ѕжб г Ќ÷—е,-1
«б«—е«»  Ўж— ж’«— гд «бЌяжг«   —е» «бд«” »«б Ёћн—«  Ћг  Џбд «дег «—е«»ннд жгд нёжб бе«б« «б«Џб«г гбяе«,-1
бж «д  гд «бд«” «ббн бг  ƒнѕ «ж  ”я  Џд ўбг «ж Ё‘б ”ж«Ѕ Ён Ё —«  г»«—я «ж «бгћб” «бЏ”я—н ж г—”н ж «б”н”н ёжб,-1
еб н г  дЁн– «бё«джд Џбм «г—«Ѕ «б”Џжѕне «б”ћжд Ён «б”Џжѕне гбн∆е »«б«Ё «бгўбжгнд бгћ—ѕ «дег џн— ”Џжѕннд жќ’жгег ”Џжѕнжд еб дЌ» бг’—,-1
«бѕЏг «б’енждн бб«ќж«д «еѕ«Ёе гдЏ Ќг«” гд «бећжг Џбм «”—«∆нб ’—«Џ ”дн ‘нЏн нг“ё «бгдЎёе÷г«д  ќбЁ г’— «бѕ«∆г  Ќ  Ќяг «б«ќж«д «бЁ«‘н «бЁ«‘б,-1
«ббег «дн «Џж– »я гд «бг“«нѕнд ж«бг“«нѕ«  «б—ћ«бе гдег ж«б” « ,-1
«ќб«Ѕ ”»нб ”г« «бг’—м ж џ—нге« «бЁ ћдне Ём ё÷не »Ћ ёд«е Ёбжб,-1
дѕже  жёнЏ —ж«не д«ѕн «б”н«—«  «ббнбе «б”»  «б”«»Џе г”«Ѕ »Ё—Џ гя »е « ѕ«дѕн гжб «б Ё«’нб,-1
ќг” «б«Ё «б«г«—«  «беб«б «бд’— «б”Џжѕне «бяжн  ёЎ— «б—н«÷ гяе — жн  ѕ»н «б‘«—ёе џ—ѕ »’ж—е,-1
бя гд« яб «Ќ —«г ж ёѕн— н« «ќб’ ж«дўЁ ж«дён —∆н” ж“—«Ѕ Ён г’—ѕе‘«г ёдѕнб «Џ –—ж« бе‘«г ёдѕнб г—”н —∆н”н «д ќ»ж« «бЏ—’ «д’«Ё «б«ќж«д,-1
ѕ Џб«Ѕ «б«”ж«дн еб д–я— гЏ« «бгЎ«б» «б н ќ—ћ гд «ћбе« «бгб«ннд «ё—« «бгё«б я«гб« Џбм е–« «б—«»ў,-1
Ќ”»н «ббе ждЏге «бжянб Ёня н«г—”м «д  жяб«»я жќ—Ё«дя  Џ—не ж”Ќб г ў«е— ж«бё»÷ Џбне »ё’— «б« ,-1
«бћ“н—е г»«‘— г’— Ќгѕн “ж»е нд«Ё” »«”г нж”Ё бяд »Ћёб ѕггЏ «б”днѕ ”бнг Џ“ж“ ж ‘«еѕ г« ‘«Ё‘ Ќ«ће Ќ”нд Џ»ѕ «бЁ «Ќ «ббм «ќ ‘ж« г« ж«,-1
« ’бж »”«жн—” Џ‘«д «бёд«е » «Џ е   жбм геге ќбЏ ‘Ёнё «Џб«гн«,-1
«бё»÷ Џбм ÷«»Ў «г—ням г ё«Џѕ »«б‘нќ “жнѕ ж»Ќж“ е жЋ«∆ё ж»н«д«  Џд ”нд«Ѕ жће«  ”н«ѕне  »ѕ« «б Ќёнё гЏе,-1
 я«бнЁ гЌ«яге г—”н   ћ«ж“ гбнжд ћдне «б«дёб«» «дЁё гбнжд ћдне бгЌ«яге Ём “гд бг н ћ«ж“ ѕёнёе ж«б‘Џ» »н‘Ќ ,-1
Ёнѕнж  —Ќн» Ќ«— гд «б«ё»«Ў б  жЁнё Џя«‘е ж гўе— ‘«енд ж е«дн «бћ»«бн ж «б“дѕ »«бя« ѕ—«∆не,-1
«д‘—ж« «б –ян— »«б я»н— ж «Ќнж« ”де е–е «бЏ‘— «ббе «я»— «ббе «я»— б« «бе «б« «ббе «ббе «я»— «ббе «я»— жббе «бЌгѕ,-1
ед«я гя«д Ён ё«Џ «бћЌнг бгд «ќ —Џ  жн —,-1
”ня » «б «—нќ «д Ќ—яе «»—нб »‘ёне« ÷г  гћгжЏе гд «д»б ж«‘ћЏ ‘»«д г’— я«дж« ЎбнЏе «бЋж—е жб«“«бж« нд«÷бжд гд «ћб «бЏѕб ж«бЌ—не,-1
«Ё я— ‘ќ’  Ќ»е »ѕЏже Ён «б”— Ё«бѕЏ«Ѕ Ён ўе— «бџн» гд «б«ѕЏне «бг” ћ«»е ѕЏже «б’«∆г б« —ѕ,-1
бб«”Ё г« н”гм ’ЁЌе «б —«” »«”г нж”Ё »ѕ«ж« н” Џгбж« бџе ”н∆е ћѕ« ж«д« »Џѕ г« ”«дѕ е« б« «” ЎнЏ г”«дѕе е–« «б«”бж» «б”н∆,-1
н«бб« дЌ÷— Џн‘ ж Ќб«же,-1
«Ў«б» »г—”жг Џ“б ”н«”м бЁбжб «бжЎдм,-1
—н жн  н«Ёд«д,-1
ж“«—е «б ќЎнЎ  ÷Џ г‘—жЏ« б«’б«Ќ «б«ё ’«ѕ Ён г«—” бн»ѕ« Ём нжднж «б «бм Ў»Џ« б‘Џ»ег,-1
«ег б«Џ» Ён ’д«Џе «бѕня « ж— еж гд нж«ће  ћ«— «б»«Ўб ж«бўбг »«б’г  ж«б—÷«,-1
‘«еѕ «ќ— яб«г ё—«Ѕе Ён —ƒне д«Џжг  ‘жг”ян б”н«”е «бжб«н«  «бг Ќѕе  ћ«е г’—,-1
нжг нЁ— «бг—Ѕ гд «ќне ж«ге ж«»не ж’ Ќ» е ж»дне бяб «г—мЅ гдег,-1
«д« »—÷е «ббн нќбне Ён Ќ«бе  ж» «д  жг« бя‘ ѕЏже »џн—я,-1
«бЌёнёе «бЏ«—не,-1
гё«б Џг—ж Ќг“«жн г—Ќбе ћѕнѕе гд  “ннЁ «бжЏн г”гжЏ« гд гжёЏ «ё—« бн,-1
